time,open,high,low,close,K,D
2012-07-25T09:30:00-04:00,2856.78,2870.22,2839.76,2854.24,4.4079846722521765,23.981247126926718
2012-07-26T09:30:00-04:00,2896.68,2905.57,2876.01,2893.25,12.45887839653521,12.072816410715966
2012-07-27T09:30:00-04:00,2906.5,2961.87,2900.98,2958.09,41.864299411073546,19.577054159953644
2012-07-30T09:30:00-04:00,2959.07,2970.3,2939.04,2945.84,67.50660122554467,40.609926344384476
2012-07-31T09:30:00-04:00,2945.08,2959.62,2938.41,2939.52,78.696421099127,62.68910724524841
2012-08-01T09:30:00-04:00,2956.72,2958.28,2917.78,2920.21,66.82303886306592,71.0086870625792
2012-08-02T09:30:00-04:00,2900.46,2934.65,2890.85,2909.77,55.43477843608361,66.98474613275884
2012-08-03T09:30:00-04:00,2951.28,2977.41,2945.81,2967.9,62.20168521666732,61.48650083860562
2012-08-06T09:30:00-04:00,2978.16,3000.24,2974.23,2989.91,78.00297977152339,65.21314780809145
2012-08-07T09:30:00-04:00,3002.66,3028.61,3002.09,3015.86,97.0822717173679,79.09564556851954
2012-08-08T09:30:00-04:00,3003.77,3018.9,3002.41,3011.25,98.60150257925528,91.22891802271552
2012-08-09T09:30:00-04:00,3009.86,3022.69,3007.3,3018.64,98.60150257925528,98.09509229195949
2012-08-10T09:30:00-04:00,3008.83,3020.86,3003.38,3020.86,98.60150257925528,98.60150257925528
2012-08-13T09:30:00-04:00,3018.27,3023.03,2999.12,3022.52,100,99.06766838617018
2012-08-14T09:30:00-04:00,3032.67,3034.16,3009.93,3016.98,97.02740084621392,98.54296780848973
2012-08-15T09:30:00-04:00,3013.33,3032.06,3013.33,3030.93,97.02740084621392,98.01826723080927
2012-08-16T09:30:00-04:00,3037.18,3067.44,3033.28,3062.39,97.02740084621392,97.02740084621392
2012-08-17T09:30:00-04:00,3067.11,3076.72,3060.15,3076.59,100,98.01826723080927
2012-08-20T09:30:00-04:00,3072.66,3076.21,3059.9,3076.21,99.82616405920241,98.95118830180543
2012-08-21T09:30:00-04:00,3085.25,3100.54,3058.74,3067.26,95.40597458661672,98.41071288193969
2012-08-22T09:30:00-04:00,3059.94,3080.73,3053.43,3073.67,90.69238145865904,95.30817336815937
2012-08-23T09:30:00-04:00,3065.82,3070.34,3045.52,3053.4,65.05099465333937,83.7164502328717
2012-08-24T09:30:00-04:00,3045.22,3076.8,3042.22,3069.79,48.422734812671415,68.05537030822326
2012-08-27T09:30:00-04:00,3083.62,3085.81,3068.13,3073.19,34.40851453908099,49.29408133503057
2012-08-28T09:30:00-04:00,3069.4,3083.19,3063.65,3077.14,44.19809816630819,42.343115839353516
2012-08-29T09:30:00-04:00,3078.05,3087.24,3067.62,3081.19,52.22430218903296,43.61030496480737
2012-08-30T09:30:00-04:00,3066.73,3067.54,3045.92,3048.71,37.618782257247744,44.68039420419628
2012-08-31T09:30:00-04:00,3069.64,3078.52,3040.59,3066.96,29.55264202424129,39.79857549017398
2012-09-04T09:30:00-04:00,3063.25,3082.26,3040.24,3075.06,22.390383960449764,29.853936080646253
2012-09-05T09:30:00-04:00,3072.58,3082.75,3062.54,3069.27,30.985088922645115,27.642704969112046
2012-09-06T09:30:00-04:00,3087.94,3135.81,3087.67,3135.81,55.07686827454163,36.150780385878825
2012-09-07T09:30:00-04:00,3133.22,3139.61,3128.17,3136.42,75.26137162886202,53.77444294201624
2012-09-10T09:30:00-04:00,3131.34,3133.89,3102.76,3104.02,78.167994864439,69.50207825594754
2012-09-11T09:30:00-04:00,3105.02,3117.86,3099.1,3104.53,56.53788240840948,69.98908296723683
2012-09-12T09:30:00-04:00,3115.33,3120.12,3098.82,3114.31,38.89227844231166,57.86605190505336
2012-09-13T09:30:00-04:00,3117.66,3167.63,3112.62,3155.83,57.69805055387807,51.04273713486639
2012-09-14T09:30:00-04:00,3166.24,3195.67,3164.26,3183.95,79.3281630099076,58.639497335365775
2012-09-17T09:30:00-04:00,3183.4,3183.4,3168.63,3178.67,93.73825612621619,76.9214898966673
2012-09-18T09:30:00-04:00,3173.62,3179.37,3169.41,3177.8,92.96893865130109,88.67845259580831
2012-09-19T09:30:00-04:00,3179.04,3189.35,3170.29,3182.62,90.52615617670553,92.41111698474094
2012-09-20T09:30:00-04:00,3166.84,3178.45,3156.46,3175.96,84.68724580681857,89.39411354494173
2012-09-21T09:30:00-04:00,3194.86,3196.93,3178.09,3179.96,81.05546275511618,85.42295491288012
2012-09-24T09:30:00-04:00,3155.35,3167.74,3150.71,3160.78,58.68270819416227,74.80847225203235
2012-09-25T09:30:00-04:00,3170.37,3176.3,3117.73,3117.73,34.42379608050512,58.053989009927875
2012-09-26T09:30:00-04:00,3113.4,3114.54,3080.28,3093.7,8.517796297783883,33.874766857483785
2012-09-27T09:30:00-04:00,3105.87,3142.02,3098.46,3136.6,11.007714184788673,17.983102187692577
2012-09-28T09:30:00-04:00,3125.31,3132.51,3109.91,3116.23,16.64942222357918,12.058310902050579
2012-10-01T09:30:00-04:00,3130.31,3146.99,3103.89,3113.53,21.59060930200201,16.415915236789953
2012-10-02T09:30:00-04:00,3127.73,3131.64,3101.64,3120.04,17.247434301744118,18.49582194244177
2012-10-03T09:30:00-04:00,3130.85,3142.36,3115.04,3135.23,22.216577175730617,20.351540259825583
2012-10-04T09:30:00-04:00,3142.38,3153.48,3132.56,3149.46,32.043818577263046,23.83594335157926
2012-10-05T09:30:00-04:00,3161.21,3171.46,3130.76,3136.19,35.729238404187726,29.996544719060463
2012-10-08T09:30:00-04:00,3121.33,3125.49,3107.57,3112.35,28.207402162949162,31.993486381466642
2012-10-09T09:30:00-04:00,3108.01,3108.01,3062.52,3065.02,13.438973682993902,25.791871416710265
2012-10-10T09:30:00-04:00,3066.25,3071.57,3046.78,3051.78,3.0890146715384645,14.91179683916051
2012-10-11T09:30:00-04:00,3075.89,3078.08,3047.14,3049.41,2.6645352591003757e-14,5.509329451510799
2012-10-12T09:30:00-04:00,3049.08,3061.77,3039.58,3044.11,2.6645352591003757e-14,1.0296715571795065
2012-10-15T09:30:00-04:00,3053.21,3066.31,3037.27,3064.18,8.627034433842972,2.8756781446143425
2012-10-16T09:30:00-04:00,3073.21,3102.97,3070.25,3101.17,30.69276181876296,13.106598750868654
2012-10-17T09:30:00-04:00,3091.38,3112.45,3088.05,3104.12,53.73553100793705,31.018442420180993
2012-10-18T09:30:00-04:00,3097.77,3102.56,3065.24,3072.87,58.003281772516154,47.47719153307205
2012-10-19T09:30:00-04:00,3066.56,3066.56,3000.27,3005.62,35.93755438759617,49.22545572268313
2012-10-22T09:30:00-04:00,3005.92,3020.61,2995.78,3016.96,16.5987719432926,36.84653603446831
2012-10-23T09:30:00-04:00,2989.44,3006.59,2974.07,2990.46,3.703986744870555,18.746771025253114
2012-10-24T09:30:00-04:00,3011.82,3012.95,2978.73,2981.7,3.703986744870555,8.002248477677908
2012-10-25T09:30:00-04:00,3005.04,3007.71,2975.98,2986.12,2.013010387913702,3.1403279592182742
2012-10-26T09:30:00-04:00,2986.05,2999.14,2961.16,2987.95,4.90262306467406,3.5398733991527727
2012-10-31T09:30:00-04:00,2986.85,2989.7,2964.94,2977.23,4.991468041454033,3.9690338313472657
2012-11-01T09:30:00-04:00,2987.54,3021.94,2984.22,3020.06,22.546998441414633,10.813696515847576
2012-11-02T09:30:00-04:00,3033.85,3033.85,2981.69,2982.13,28.62920722738912,18.72255790341926
2012-11-05T09:30:00-05:00,2983.03,3004.87,2975.85,2999.66,44.518979210165725,31.89839495965649
2012-11-06T09:30:00-05:00,3003.71,3024.44,2998.93,3011.93,45.670315724769374,39.6061673874414
2012-11-07T09:30:00-05:00,2976.46,2977.81,2926.79,2937.29,39.009803007745276,43.06636598089346
2012-11-08T09:30:00-05:00,2942.09,2949.7,2895.58,2895.58,23.031186048188697,35.90376826023445
2012-11-09T09:30:00-05:00,2892.57,2931.11,2889.81,2904.87,6.891275712317778,22.97742158941725
2012-11-12T09:30:00-05:00,2916.38,2920.01,2896.55,2904.26,9.009941928522515,12.977467896342999
2012-11-13T09:30:00-05:00,2880.77,2909,2877.06,2883.89,9.009941928522514,8.30371985645427
2012-11-14T09:30:00-05:00,2896.81,2900.1,2842.86,2846.81,4.429974961915476,7.4832862729868355
2012-11-15T09:30:00-05:00,2847.84,2855.64,2826.75,2836.94,-7.697546304067751e-15,4.479972296812662
2012-11-16T09:30:00-05:00,2838.9,2859.57,2810.8,2853.13,7.052381673419673,3.827452211778381
2012-11-19T09:30:00-05:00,2886,2916.07,2884.75,2916.07,36.99575497804597,14.682712217155213
2012-11-20T09:30:00-05:00,2910.73,2919.96,2893.38,2916.68,67.13434213242124,37.06082626129563
2012-11-21T09:30:00-05:00,2919.14,2928.17,2912.42,2926.55,93.41529379233488,65.84846363426736
2012-11-23T09:30:00-05:00,2943.62,2967.19,2940.68,2966.85,96.80525382104192,85.78496324859934
2012-11-26T09:30:00-05:00,2961.02,2976.93,2951.73,2976.78,100,96.74018253779225
2012-11-27T09:30:00-05:00,2974.56,2985.32,2965.13,2967.79,98.04928485840783,98.28484622648325
2012-11-28T09:30:00-05:00,2952.02,2992.17,2935.88,2991.78,98.04928485840783,98.69952323893857
2012-11-29T09:30:00-05:00,3005.41,3017.18,2996.3,3012.03,98.04928485840783,98.04928485840783
2012-11-30T09:30:00-05:00,3013.25,3014.25,2999.72,3010.24,99.61909027758601,98.57255333146723
2012-12-03T09:30:00-05:00,3029.21,3030.28,2999.57,3002.2,97.46186577906197,98.37674697168528
2012-12-04T09:30:00-05:00,3000.44,3002.9,2980.93,2996.69,94.06002680557508,97.04699428740768
2012-12-05T09:30:00-05:00,2993.2,2994.73,2958.26,2973.7,86.0489201535055,92.52360424604751
2012-12-06T09:30:00-05:00,2967.99,2996.53,2962.02,2989.27,82.20423483926324,87.43772726611462
2012-12-07T09:30:00-05:00,2999.69,3003.27,2968.82,2978.04,69.62680117184355,79.29331872153745
2012-12-10T09:30:00-05:00,2973.19,2997.64,2971.56,2986.96,65.84889510459972,72.55997703856885
2012-12-11T09:30:00-05:00,3005.43,3033.14,3003.82,3022.3,71.85080491736605,69.10883373126977
2012-12-12T09:30:00-05:00,3033.93,3035.19,3008.49,3013.81,80.35690401418783,72.68553467871787
2012-12-13T09:30:00-05:00,3007.83,3026.51,2982.63,2992.16,66.92136508587636,73.04302467247675
2012-12-14T09:30:00-05:00,2976.95,2985.33,2963.8,2971.33,33.58803175254302,60.28876695086907
2012-12-17T09:30:00-05:00,2975.5,3011.22,2973.54,3010.6,29.932045354085485,43.480480730834955
2012-12-18T09:30:00-05:00,3020.82,3056.65,3016.4,3054.53,55.53750672412436,39.68586127691762
2012-12-19T09:30:00-05:00,3059.03,3061.82,3044.36,3044.36,83.68522394136751,56.384925339859116
2012-12-20T09:30:00-05:00,3050.3,3053.53,3034.15,3050.39,91.74888047735425,76.99053704761538
2012-12-21T09:30:00-05:00,2998.6,3022.19,2995.13,3021.01,73.75753582817393,83.06388008229855
2012-12-24T09:30:00-05:00,3013.89,3016.18,3008.53,3012.6,56.95202147459693,74.15281259337503
2012-12-26T09:30:00-05:00,3013.13,3018.65,2983.35,2990.16,27.79261416903221,52.83405715726769
2012-12-27T09:30:00-05:00,2989.87,2993.66,2951.04,2985.91,12.450625484879199,32.39842037616943
2012-12-28T09:30:00-05:00,2965.12,2985.47,2959.37,2960.31,1.1084226212130375,13.78388742504147
2012-12-31T09:30:00-05:00,2955.45,3021.41,2953.52,3019.51,19.47502475265561,11.011357619582604
2013-01-02T09:30:00-05:00,3091.33,3112.65,3083.49,3112.26,52.80835808598894,24.46393515328585
2013-01-03T09:30:00-05:00,3108.49,3118.18,3092.28,3100.57,82.99812150052536,51.76050144638996
2013-01-04T09:30:00-05:00,3100.88,3108.44,3090.81,3101.66,93.89074536637808,76.56574165096411
2013-01-07T09:30:00-05:00,3089.17,3102.35,3083.88,3098.81,90.0737247874692,88.98753055145754
2013-01-08T09:30:00-05:00,3098.46,3103.39,3076.6,3091.81,87.2205286414968,90.39499959844801
2013-01-09T09:30:00-05:00,3099.65,3111.22,3096.34,3105.81,86.95602818504875,88.08342720467158
2013-01-10T09:30:00-05:00,3125.64,3127.72,3098.47,3121.76,90.59689406533231,88.25781696395927
2013-01-11T09:30:00-05:00,3122.12,3126.59,3114.1,3125.63,96.59366013010163,91.38219412682754
2013-01-14T09:30:00-05:00,3113.65,3123.48,3104.08,3117.5,96.81240575196038,94.66765331579809
2013-01-15T09:30:00-05:00,3101.06,3112.29,3093.32,3110.78,91.45024356110991,94.95210314772396
2013-01-16T09:30:00-05:00,3110.72,3124.65,3106.79,3117.54,87.50873132236315,91.92379354514446
2013-01-17T09:30:00-05:00,3130.49,3144.05,3125.79,3136,90.5201708717775,89.82638191841683
2013-01-18T09:30:00-05:00,3127.91,3134.73,3119.2,3134.71,94.99037670158548,91.00642629857536
2013-01-22T09:30:00-05:00,3135.63,3143.18,3121.54,3143.18,98.93188894033223,94.81414550456505
2013-01-23T09:30:00-05:00,3155.82,3161.06,3149.74,3153.67,98.93188894033223,97.61805152741663
2013-01-24T09:30:00-05:00,3125.67,3153.56,3124.45,3130.38,66.66666666666669,88.17681484911036
2013-01-25T09:30:00-05:00,3140.65,3156.2,3135.86,3149.71,48.78562889857642,71.46139483519175
2013-01-28T09:30:00-05:00,3152.17,3161.83,3144.89,3154.3,34.43510241714324,49.96246599412876
2013-01-29T09:30:00-05:00,3149.62,3156.94,3133.11,3153.66,52.44565726536627,45.22212952702861
2013-01-30T09:30:00-05:00,3157.43,3164.06,3135.83,3142.31,37.576357402918845,41.48570569514276
2013-01-31T09:30:00-05:00,3140.67,3154.18,3136.82,3142.13,18.89656135051307,36.30619200626604
2013-02-01T09:30:00-05:00,3162.94,3183.14,3154.91,3179.1,33.310987868836904,29.927968874089604
2013-02-04T09:30:00-05:00,3161.72,3169.63,3130.57,3131.17,32.727992166041275,28.31184712846375
2013-02-05T09:30:00-05:00,3140.9,3178.52,3136.82,3171.58,49.25552333846655,38.43150112444824
2013-02-06T09:30:00-05:00,3159.38,3174.82,3157.35,3168.48,31.805604690903465,37.92970673180376
2013-02-07T09:30:00-05:00,3167.44,3170.42,3135.98,3165.13,44.67937107415679,41.9134997011756
2013-02-08T09:30:00-05:00,3178.06,3196.89,3177.18,3193.87,52.03902107141658,42.84133227882561
2013-02-11T09:30:00-05:00,3192.53,3194.01,3182.19,3192,59.98847057006492,52.23562090521276
2013-02-12T09:30:00-05:00,3190.73,3196.92,3184.84,3186.49,66.43135992583859,59.486283855773365
2013-02-13T09:30:00-05:00,3195.34,3205.52,3187.06,3196.88,66.01717899149429,64.1456698291326
2013-02-14T09:30:00-05:00,3182.74,3202.33,3182.39,3198.66,67.64416173022907,66.69756688252066
2013-02-15T09:30:00-05:00,3202.84,3206.21,3184.03,3192.03,67.44845727056132,67.03659933076158
2013-02-19T09:30:00-05:00,3197.46,3213.6,3194.92,3213.59,72.67549873265055,69.25603924448032
2013-02-20T09:30:00-05:00,3211.99,3213.25,3163.95,3164.41,48.12400377628362,62.749319926498494
2013-02-21T09:30:00-05:00,3154.88,3155.19,3118.62,3131.49,29.00305249692437,49.93418500195285
2013-02-22T09:30:00-05:00,3149.09,3161.82,3139.55,3161.82,10.038654106666073,29.05523679329136
2013-02-25T09:30:00-05:00,3180.59,3186.25,3116.25,3116.25,10.038654106666078,16.36012023675218
2013-02-26T09:30:00-05:00,3126.23,3135.57,3105.36,3129.65,13.95668920748726,11.34466580693981
2013-02-27T09:30:00-05:00,3129.72,3177.8,3127.27,3162.26,16.53514681287354,13.510163375675633
2013-02-28T09:30:00-05:00,3161.43,3182.6,3159.72,3160.19,28.576548568837183,19.689461529732668
2013-03-01T09:30:00-05:00,3143.54,3171.5,3129.4,3169.74,39.23488992730912,28.115528436339957
2013-03-04T09:30:00-05:00,3159.46,3182.27,3154.79,3182.03,44.42036588854257,37.41060146156297
2013-03-05T09:30:00-05:00,3200.38,3227.31,3200.27,3224.13,59.829406146578016,47.828220654143244
2013-03-06T09:30:00-05:00,3233.31,3233.44,3217.67,3222.37,72.09354213416226,58.781104723094295
2013-03-07T09:30:00-05:00,3224.5,3235.1,3221.47,3232.09,83.2553052601689,71.7260845136364
2013-03-08T09:30:00-05:00,3245.85,3248.7,3227.89,3244.37,87.4116410111137,80.92016280181497
2013-03-11T09:30:00-04:00,3237.74,3252.87,3233.67,3252.87,93.90446189756966,88.19046938961742
2013-03-12T09:30:00-04:00,3244.85,3249.78,3229.92,3242.32,93.8728637458316,91.72965555150499
2013-03-13T09:30:00-04:00,3243.04,3251.45,3230.62,3245.12,91.88088763575463,93.21940442638531
2013-03-14T09:30:00-04:00,3253,3258.93,3250.24,3258.93,91.51174407283435,92.4218318181402
2013-03-15T09:30:00-04:00,3260.46,3260.62,3242.65,3249.07,90.38401147959526,91.2588810627281
2013-03-18T09:30:00-04:00,3215.71,3249.37,3211.1,3237.59,78.50666033280156,86.80080529507705
2013-03-19T09:30:00-04:00,3246.7,3252.6,3205.42,3229.1,57.53743370083097,75.47603517107594
2013-03-20T09:30:00-04:00,3251.91,3257.99,3240.9,3254.19,51.985225917386195,62.676439983672914
2013-03-21T09:30:00-04:00,3228.17,3237.57,3215.69,3222.6,34.24777540931296,47.923478342510045
2013-03-22T09:30:00-04:00,3235.3,3247.94,3230.86,3245,33.71538017714845,39.98279383461587
2013-03-25T09:30:00-04:00,3255.85,3263.63,3222.48,3235.3,16.517790854065996,28.160315480175807
2013-03-26T09:30:00-04:00,3249.95,3252.93,3239.92,3252.48,30.22206730130057,26.818412777505007
2013-03-27T09:30:00-04:00,3230.76,3258.26,3227.02,3256.52,34.451803685684034,27.0638872803502
2013-03-28T09:30:00-04:00,3257.32,3270.3,3253.21,3267.52,50.51258125494966,38.395484080644756
2013-04-01T09:30:00-04:00,3268.63,3270.23,3230.57,3239.17,37.781359102733255,40.91524801445565
2013-04-02T09:30:00-04:00,3252.55,3267.93,3245.41,3254.86,31.552647207831228,39.94886252183805
2013-04-03T09:30:00-04:00,3257.38,3260.15,3210.39,3218.6,10.436646690777543,26.59021766711402
2013-04-04T09:30:00-04:00,3219.11,3226.24,3206.02,3224.98,12.698046187265575,18.229113361958124
2013-04-05T09:30:00-04:00,3174,3206.21,3168.88,3203.86,3.2344537915062133,8.78971555651645
2013-04-08T09:30:00-04:00,3207.15,3222.26,3195.57,3222.25,11.6413344230724,9.19127813394807
2013-04-09T09:30:00-04:00,3229.81,3249.95,3215.02,3237.86,23.443979537618716,12.77325591739911
2013-04-10T09:30:00-04:00,3246.06,3299.16,3245.8,3297.25,56.77731287095205,30.620875610547724
2013-04-11T09:30:00-04:00,3289.59,3306.95,3287.74,3300.16,81.70376557271919,53.97501932709665
2013-04-12T09:30:00-04:00,3292.39,3296.5,3271.02,3294.95,97.51793391724358,78.66633745363828
2013-04-15T09:30:00-04:00,3277.58,3283.4,3213.46,3216.49,65.58356422533907,81.60175457176729
2013-04-16T09:30:00-04:00,3239.05,3265.84,3231.45,3264.63,48.018969198645145,70.37348911374261
2013-04-17T09:30:00-04:00,3236.25,3236.98,3186.08,3204.67,17.16770194806824,43.590078457350835
2013-04-18T09:30:00-04:00,3212.24,3212.97,3154.96,3166.36,15.768738306639412,26.985136484450944
2013-04-19T09:30:00-04:00,3169.32,3210.03,3168.33,3206.06,8.733165469256113,13.889868574654601
2013-04-22T09:30:00-04:00,3217.4,3241.16,3198.74,3233.55,22.91901926112645,15.806974345673993
2013-04-23T09:30:00-04:00,3252.8,3275.89,3241.52,3269.33,43.58519143595755,25.07912538878004
2013-04-24T09:30:00-04:00,3262.21,3277.12,3255.44,3269.65,55.57502357002914,40.69307808903771
2013-04-25T09:30:00-04:00,3279.82,3301.28,3279.29,3289.99,65.78392162593133,54.98137887730601
2013-04-26T09:30:00-04:00,3284.07,3287.48,3268.03,3279.26,66.93660302830484,62.76518274142177
2013-04-29T09:30:00-04:00,3290.31,3315.34,3289.42,3307.02,73.14128779028881,68.62060414817499
2013-04-30T09:30:00-04:00,3308.05,3328.79,3298.58,3328.79,79.40530845709341,73.16106642522902
2013-05-01T09:30:00-04:00,3325.35,3330.02,3296.51,3299.13,82.10955466365853,78.21871697034692
2013-05-02T09:30:00-04:00,3306.15,3344.9,3305.81,3340.62,88.05181121133796,83.18889144402998
2013-05-03T09:30:00-04:00,3371.41,3388.12,3370.3,3378.63,90.72637203009417,86.96257930169689
2013-05-06T09:30:00-04:00,3382.33,3396.21,3381.44,3392.97,99.53660557965775,92.77159627369663
2013-05-07T09:30:00-04:00,3398.84,3402.24,3381.04,3396.63,99.99999999999999,96.75432586991731
2013-05-08T09:30:00-04:00,3394.89,3413.27,3389.8,3413.27,99.99999999999999,99.84553519321923
2013-05-09T09:30:00-04:00,3408.94,3428.54,3403.43,3409.17,98.37402426018788,99.4580080867293
2013-05-10T09:30:00-04:00,3414.84,3436.6,3411.59,3436.58,98.37402426018788,98.9160161734586
2013-05-13T09:30:00-04:00,3429.53,3447.1,3426.67,3438.79,98.37402426018788,98.37402426018788
2013-05-14T09:30:00-04:00,3439.72,3468.67,3439.72,3462.61,99.99999999999999,98.9160161734586
2013-05-15T09:30:00-04:00,3455.67,3475.48,3452.31,3471.62,99.99999999999999,99.4580080867293
2013-05-16T09:30:00-04:00,3473.16,3485.95,3462.24,3465.24,96.71992927987787,98.90664309329263
2013-05-17T09:30:00-04:00,3483.41,3499.2,3473.04,3498.97,96.71992927987787,97.81328618658524
2013-05-20T09:30:00-04:00,3490.46,3509.41,3488.13,3496.43,95.4765749896548,96.30547784980354
2013-05-21T09:30:00-04:00,3495.46,3512.15,3486.88,3502.12,98.41674815689582,96.87108414214283
2013-05-22T09:30:00-04:00,3503.48,3532.04,3446.96,3463.3,65.08341482356248,86.32557932337103
2013-05-23T09:30:00-04:00,3426.07,3467.13,3422.51,3459.42,32.99343578045225,65.49786625363686
2013-05-24T09:30:00-04:00,3438.28,3459.47,3429.31,3459.14,-1.8947806286936004e-14,32.692283534671574
2013-05-28T09:30:00-04:00,3497.9,3514.8,3475.39,3488.89,12.074773451214929,15.02273641055573
2013-05-29T09:30:00-04:00,3471.67,3479.53,3450.4,3467.52,12.074773451214929,8.049848967476622
2013-05-30T09:30:00-04:00,3473.21,3503.82,3473.04,3491.3,20.755101651592994,14.968216184674285
2013-05-31T09:30:00-04:00,3478.22,3500.67,3455.84,3455.91,8.680328200378051,13.836734434395325
2013-06-03T09:30:00-04:00,3460.76,3465.84,3419.39,3465.37,11.454848793507603,13.630092881826217
2013-06-04T09:30:00-04:00,3467.02,3482.75,3430.02,3445.26,2.7745205931295387,7.636565862338398
2013-06-05T09:30:00-04:00,3432.85,3446.15,3397.91,3401.48,2.7745205931295387,5.667963326588894
2013-06-06T09:30:00-04:00,3404.41,3424.05,3378.24,3424.05,4.698831790648101,3.415957658969061
2013-06-07T09:30:00-04:00,3437.84,3471.73,3429.43,3469.22,17.50647079195736,8.326607725245
2013-06-10T09:30:00-04:00,3475.68,3484.81,3465.54,3473.77,31.0567650090865,17.754022530563986
2013-06-11T09:30:00-04:00,3436.62,3466.57,3426.57,3436.95,34.0164860481256,27.526573949723154
2013-06-12T09:30:00-04:00,3458.14,3459.18,3395.91,3400.43,21.20884704681634,28.760699368009483
2013-06-13T09:30:00-04:00,3398.54,3451.03,3387.61,3445.37,18.054521799965997,24.426618298302646
2013-06-14T09:30:00-04:00,3442.31,3448.4,3419.32,3423.56,15.84456347349981,18.369310773427383
2013-06-17T09:30:00-04:00,3449.97,3468.56,3436.34,3452.13,28.739648054308983,20.879577775924933
2013-06-18T09:30:00-04:00,3456.29,3488.31,3456.09,3482.18,37.768948613251,27.45105338035326
